quant_level,id,category,language,score,detail,valid_json,output,expected,ttft_s,total_time_s,decode_tokens_per_s
Q4_K_M,reasoning-it-009,reasoning,it,0.0,numeric_mismatch,,"50 litri / 5 litri/km = 10 km

Quindi, con il serbatoio pieno, l'auto può percorrere 10 km.",1000 km,0.5876,1.804,34.53
Q4_K_M,instruction_following-en-001,instruction_following,en,1.0,correct,,YES,YES,0.6724,0.7006,71.04
Q4_K_M,instruction_following-en-002,instruction_following,en,1.0,correct,,cold,Cold,0.2519,0.2798,71.77
Q4_K_M,instruction_following-en-003,instruction_following,en,0.0,format_ok_content_wrong,,"apple, banana, cherry","apple, banana, orange",0.2133,0.352,43.28
Q4_K_M,instruction_following-en-004,instruction_following,en,1.0,correct,,366,366,0.3013,0.3824,49.37
Q4_K_M,instruction_following-en-005,instruction_following,en,1.0,correct,,Capital: Tokyo,Capital: Tokyo,0.2918,0.3876,41.78
Q4_K_M,instruction_following-en-006,instruction_following,en,1.0,correct,,JUPITER,JUPITER,0.279,0.3769,40.86
Q4_K_M,instruction_following-en-007,instruction_following,en,1.0,correct,,❤️,❤️,0.2971,0.365,44.18
Q4_K_M,instruction_following-en-008,instruction_following,en,1.0,correct,,true,true,0.4323,0.4605,71.03
Q4_K_M,instruction_following-en-009,instruction_following,en,1.0,correct,,"red, blue","red, blue",0.2807,0.3631,48.55
Q4_K_M,instruction_following-it-001,instruction_following,it,0.0,format_ok_content_wrong,,NO,SÌ,0.3807,0.4067,76.86
Q4_K_M,instruction_following-it-002,instruction_following,it,1.0,correct,,Freddo,Freddo,0.2515,0.3447,42.94
Q4_K_M,instruction_following-it-003,instruction_following,it,0.0,format_ok_content_wrong,,"uva, banana, limone","mela, banana, arancia",0.3418,0.5341,41.59
Q4_K_M,instruction_following-it-004,instruction_following,it,1.0,correct,,366,366,0.3142,0.3965,48.57
Q4_K_M,instruction_following-it-005,instruction_following,it,1.0,correct,,Capitale: Tokyo,Capitale: Tokyo,0.3378,0.473,44.38
Q4_K_M,instruction_following-it-006,instruction_following,it,0.0,content_and_format_wrong,,IL PIANETA MIGLIORE DEL SISTEMA SOLARE È VENUS.,GIOVE,0.2744,0.8262,38.06
Q4_K_M,instruction_following-it-007,instruction_following,it,1.0,correct,,❤️,❤️,0.2747,0.329,55.27
Q4_K_M,instruction_following-it-008,instruction_following,it,0.0,format_ok_content_wrong,,falso,vero,0.4496,0.5035,55.72
Q4_K_M,instruction_following-it-009,instruction_following,it,1.0,correct,,"rosso, blu","rosso, blu",0.3375,0.4447,46.64
Q3_K_M,classification-en-001,classification,en,1.0,exact_match,,positive,positive,0.4738,0.4965,88.08
Q3_K_M,classification-en-002,classification,en,1.0,exact_match,,negative,negative,0.2872,0.3099,88.2
Q3_K_M,classification-en-003,classification,en,1.0,exact_match,,neutral,neutral,0.3948,0.4175,88.32
Q3_K_M,classification-en-004,classification,en,1.0,exact_match,,technology,technology,0.3017,0.3243,88.49
Q3_K_M,classification-en-005,classification,en,1.0,exact_match,,sports,sports,0.3067,0.3294,88.18
Q3_K_M,classification-en-006,classification,en,1.0,exact_match,,business,business,0.2961,0.3187,88.43
Q3_K_M,classification-en-007,classification,en,1.0,exact_match,,health,health,0.3036,0.3263,88.13
Q3_K_M,classification-en-008,classification,en,1.0,exact_match,,negative,negative,0.2923,0.315,88.14
Q3_K_M,classification-it-001,classification,it,1.0,exact_match,,positive,positive,0.358,0.3807,88.06
Q3_K_M,classification-it-002,classification,it,1.0,exact_match,,negative,negative,0.308,0.3306,88.21
Q3_K_M,classification-it-003,classification,it,1.0,exact_match,,neutral,neutral,0.292,0.3147,88.02
Q3_K_M,classification-it-004,classification,it,1.0,exact_match,,technology,technology,0.3346,0.3573,87.78
Q3_K_M,classification-it-005,classification,it,1.0,exact_match,,sports,sports,0.3116,0.3343,88.16
Q3_K_M,classification-it-006,classification,it,1.0,exact_match,,business,business,0.3177,0.3403,88.24
Q3_K_M,classification-it-007,classification,it,1.0,exact_match,,health,health,0.3239,0.3466,88.14
Q3_K_M,classification-it-008,classification,it,1.0,exact_match,,negative,negative,0.3008,0.3239,86.76
Q3_K_M,information_extraction-en-001,information_extraction,en,0.75,values_missing:date,True,"{
  ""invoice_number"": ""4521"",
  ""issued_to"": ""Maria Garcia"",
  ""issued_on"": ""July 14, 2025"",
  ""total_amount"": ""$1,230.50""
}","{""invoice_number"": ""4521"", ""customer"": ""Maria Garcia"", ""date"": ""2025-07-14"", ""total"": ""1230.50""}",0.4522,1.7863,41.23
Q3_K_M,information_extraction-en-002,information_extraction,en,0.6667,values_missing:name,True,"{
  ""contact_method"": ""email"",
  ""email"": ""john.doe@example.com"",
  ""phone_number"": ""(555) 123-4567""
}","{""name"": ""John Doe"", ""email"": ""john.doe@example.com"", ""phone"": ""(555) 123-4567""}",0.3256,1.5626,33.95
Q3_K_M,information_extraction-en-003,information_extraction,en,1.0,all_values_found,True,"{""flight"":""AA245"",""departure_gate"":""12"",""departure_time"":""14:30"",""arrival_city"":""Chicago"",""arrival_time"":""17:05""}","{""flight_number"": ""AA245"", ""gate"": ""12"", ""departure_time"": ""14:30"", ""destination"": ""Chicago"", ""arrival_time"": ""17:05""}",0.4179,1.8464,26.6
Q3_K_M,information_extraction-en-004,information_extraction,en,0.0,"values_missing:doctor,location,days,hours",True,"{
  ""Monday"": ""9am to 1pm"",
  ""Wednesday"": ""9am to 1pm"",
  ""Dr. Emily Carter"": ""see patients""
}","{""doctor"": ""Dr. Emily Carter"", ""location"": ""Riverside Clinic"", ""days"": [""Monday"", ""Wednesday""], ""hours"": ""9am-1pm""}",0.8205,2.2389,26.79
Q3_K_M,information_extraction-en-005,information_extraction,en,0.3333,"values_missing:start_date,end_date",True,"{
  ""conference"": ""Berlin"",
  ""dates"": ""September 3rd to September 5th, 2025""
}","{""event_location"": ""Berlin"", ""start_date"": ""2025-09-03"", ""end_date"": ""2025-09-05""}",0.7744,1.8691,28.32
Q3_K_M,information_extraction-en-006,information_extraction,en,1.0,all_values_found,True,"{""order_number"":""78910"",""shipping_method"":""FedEx"",""delivery_estimate"":""3-5 business days""}","{""order_number"": ""78910"", ""carrier"": ""FedEx"", ""eta_days"": ""3-5""}",0.7373,1.6366,28.91
Q3_K_M,information_extraction-en-007,information_extraction,en,1.0,all_values_found,True,"{""address"":""42 Elm Street"",""sale_price"":""$375,000"",""sale_date"":""June 2024""}","{""address"": ""42 Elm Street"", ""price"": ""375000"", ""month_sold"": ""June 2024""}",0.368,1.4481,28.7
Q3_K_M,information_extraction-en-008,information_extraction,en,0.75,values_missing:attendee,True,"{""date"": ""Thursday"", ""time"": ""10:00 AM"", ""location"": ""Conference Room B""}","{""attendee"": ""Robert Chen"", ""day"": ""Thursday"", ""time"": ""10:00 AM"", ""location"": ""Conference Room B""}",0.6648,1.5753,28.55
Q3_K_M,information_extraction-it-001,information_extraction,it,0.0,invalid_json,False,"{""campi_principali"":[""numero_fattura"",""data_emissione"",""nome_fattore"",""totale""]]","{""invoice_number"": ""4521"", ""customer"": ""Maria Rossi"", ""date"": ""2025-07-14"", ""total"": ""1230.50""}",0.6518,1.5662,28.43
Q3_K_M,information_extraction-it-002,information_extraction,it,0.6667,values_missing:name,True,"{
  ""indirizzo"": ""luca.bianchi@example.it"",
  ""numero"": ""333 1234567""
}","{""name"": ""Luca Bianchi"", ""email"": ""luca.bianchi@example.it"", ""phone"": ""333 1234567""}",0.4844,1.7709,27.21
Q3_K_M,information_extraction-it-003,information_extraction,it,1.0,all_values_found,True,"{
  ""volo"": ""AZ310"",
  ""parte"": ""gate 7 alle 16:45"",
  ""arriva"": ""Roma alle 18:20""
}","{""flight_number"": ""AZ310"", ""gate"": ""7"", ""departure_time"": ""16:45"", ""destination"": ""Roma"", ""arrival_time"": ""18:20""}",0.475,2.219,26.95
Q3_K_M,information_extraction-it-004,information_extraction,it,0.0,"values_missing:doctor,location,days,hours",True,"{
  ""martedì"": ""9 alle 13"",
  ""giovedì"": ""9 alle 13"",
  ""ambulatorio"": ""Centrale"",
  ""dottoressa"": ""Chiara Ferrari"",
  ""pazienti"": ""riceve""
}","{""doctor"": ""Dott.ssa Chiara Ferrari"", ""location"": ""Ambulatorio Centrale"", ""days"": [""martedì"", ""giovedì""], ""hours"": ""9-13""}",0.4973,2.839,26.48
Q3_K_M,information_extraction-it-005,information_extraction,it,0.3333,"values_missing:start_date,end_date",True,"{""data"":""La conferenza si terrà a Milano dal 3 al 5 settembre 2025.""}","{""event_location"": ""Milano"", ""start_date"": ""2025-09-03"", ""end_date"": ""2025-09-05""}",0.7281,1.7506,27.39
Q3_K_M,information_extraction-it-006,information_extraction,it,0.0,"values_missing:order_number,carrier,eta_days",True,"{""campi_principali"":[""numero_ordine"",""metodo_spedizione"",""data_arrivo""]}","{""order_number"": ""78910"", ""carrier"": ""BRT"", ""eta_days"": ""3-5""}",0.4776,1.2445,28.69
Q3_K_M,information_extraction-it-007,information_extraction,it,0.6667,values_missing:price,True,"{""appartamento"": ""L'appartamento in via Verdi 42"", ""data_vendita"": ""nel giugno 2024"", ""prezzo"": ""375.000 euro""}","{""address"": ""via Verdi 42"", ""price"": ""375000"", ""month_sold"": ""giugno 2024""}",0.4799,2.3599,26.6
Q3_K_M,information_extraction-it-008,information_extraction,it,0.75,values_missing:attendee,True,"{
  ""giorno"": ""giovedì"",
  ""ora"": ""10:00"",
  ""luca"": ""Roberto Colombo"",
  ""luca"": ""Sala Riunioni B""
}","{""attendee"": ""Roberto Colombo"", ""day"": ""giovedì"", ""time"": ""10:00"", ""location"": ""Sala Riunioni B""}",0.4099,2.2411,26.21
Q3_K_M,structured_output-en-001,structured_output,en,1.0,all_fields_match,True,"{
  ""name"": ""Alice"",
  ""age"": 29
}","{""name"": ""Alice"", ""age"": 29}",0.5705,1.2201,27.71
Q3_K_M,structured_output-en-002,structured_output,en,1.0,all_fields_match,True,"{
  ""city"": ""Paris"",
  ""country"": ""France""
}","{""city"": ""Paris"", ""country"": ""France""}",0.6772,1.3302,26.03
Q3_K_M,structured_output-en-003,structured_output,en,1.0,all_fields_match,True,"{""title"": ""1984"", ""author"": ""George Orwell"", ""year"": ""1949""}","{""title"": ""1984"", ""author"": ""George Orwell"", ""year"": 1949}",0.4765,1.4996,25.41
Q3_K_M,structured_output-en-004,structured_output,en,1.0,list_match,True,"{""primary_colors"": [""red"", ""blue"", ""yellow""]}","[""red"", ""blue"", ""yellow""]",0.6267,1.1556,26.47
Q3_K_M,structured_output-en-005,structured_output,en,0.3333,"fields_wrong:price,in_stock",True,"{""product"":""Laptop"",""price"":""$999"",""in_stock"":""currently available""}","{""product"": ""Laptop"", ""price"": 999, ""in_stock"": true}",0.4512,1.2248,25.85
Q3_K_M,structured_output-en-006,structured_output,en,1.0,all_fields_match,True,"{""day"": ""Monday"", ""temperature_celsius"": 22}","{""day"": ""Monday"", ""temperature_celsius"": 22}",0.7961,1.3757,27.6
Q3_K_M,structured_output-en-007,structured_output,en,1.0,all_fields_match,True,"{
  ""first_name"": ""Tom"",
  ""last_name"": ""Walker"",
  ""email"": ""tom.walker@email.com""
}","{""first_name"": ""Tom"", ""last_name"": ""Walker"", ""email"": ""tom.walker@email.com""}",0.6985,1.8171,26.82
Q3_K_M,structured_output-en-008,structured_output,en,1.0,all_fields_match,True,"{
  ""width"": 10,
  ""height"": 5
}","{""width"": 10, ""height"": 5}",0.7787,1.4324,27.54
Q3_K_M,structured_output-it-001,structured_output,it,1.0,all_fields_match,True,"{
  ""nome"": ""Alice"",
  ""eta"": 29
}","{""nome"": ""Alice"", ""eta"": 29}",0.7015,1.3542,27.58
Q3_K_M,structured_output-it-002,structured_output,it,1.0,all_fields_match,True,"{
  ""citta"": ""Parigi"",
  ""paese"": ""Francia""
}","{""citta"": ""Parigi"", ""paese"": ""Francia""}",0.4155,1.1669,27.95
Q3_K_M,structured_output-it-003,structured_output,it,1.0,all_fields_match,True,"{""titolo"": ""Il Nome della Rosa"", ""autore"": ""Umberto Eco"", ""anno"": 1980}","{""titolo"": ""Il Nome della Rosa"", ""autore"": ""Umberto Eco"", ""anno"": 1980}",0.5143,1.656,26.28
Q3_K_M,structured_output-it-004,structured_output,it,0.0,list_mismatch,True,"{""colors"": [""red"", ""blue"", ""yellow""]}","[""rosso"", ""blu"", ""giallo""]",0.7485,1.2136,27.95
Q3_K_M,structured_output-it-005,structured_output,it,0.3333,"fields_wrong:prezzo,disponibile",True,"{
  ""prodotto"": ""Laptop"",
  ""prezzo"": ""999 euro"",
  ""disponibile"": ""attualmente disponibile""
}","{""prodotto"": ""Laptop"", ""prezzo"": 999, ""disponibile"": true}",0.4593,1.859,26.43
Q3_K_M,structured_output-it-006,structured_output,it,0.5,fields_wrong:temperatura_celsius,True,"{
  ""giorno"": ""lunedì"",
  ""temperatura_celsius"": ""22 gradi""
}","{""giorno"": ""lunedì"", ""temperatura_celsius"": 22}",0.4664,1.4849,26.51
Q3_K_M,structured_output-it-007,structured_output,it,1.0,all_fields_match,True,"{
  ""nome"": ""Tommaso"",
  ""cognome"": ""Ferrari"",
  ""email"": ""tommaso.ferrari@email.it""
}","{""nome"": ""Tommaso"", ""cognome"": ""Ferrari"", ""email"": ""tommaso.ferrari@email.it""}",0.8579,2.2757,26.1
Q3_K_M,structured_output-it-008,structured_output,it,1.0,all_fields_match,True,"{
  ""larghezza"": 10,
  ""altezza"": 5
}","{""larghezza"": 10, ""altezza"": 5}",0.4722,1.2445,27.19
Q3_K_M,summarization-en-001,summarization,en,0.3019,token_f1=0.30,,"Solar and wind power generation increased by 18% globally last year due to falling costs and subsidies, with several countries now generating more than a third of their electricity from renewables.","Renewable energy generation grew significantly last year due to lower costs and government support, with continued growth expected as storage technology improves.",0.8384,2.2747,25.76
Q3_K_M,summarization-en-002,summarization,en,0.3448,token_f1=0.34,,"TechCorp reported a 12% increase in quarterly revenue of $2.4 billion, driven by strong cloud services division demand, with profit margins slightly improved despite rising data center costs, leading to a 5% stock rise in after-hours trading.","TechCorp's quarterly revenue rose 12% thanks to strong cloud demand, and its stock climbed after the earnings announcement.",0.6506,2.6977,25.4
Q3_K_M,summarization-en-003,summarization,en,0.5455,token_f1=0.55,,"On July 20, 1969, astronauts Neil Armstrong and Buzz Aldrin became the first humans to walk on the Moon as part of NASA's Apollo 11 mission, marking a major milestone in the space race between the United States and the Soviet Union.","Apollo 11's 1969 Moon landing made Armstrong and Aldrin the first humans on the Moon, a landmark moment in the space race.",0.6884,3.0026,24.63
Q3_K_M,summarization-en-004,summarization,en,0.5769,token_f1=0.58,,"A study of 5,000 adults found sleeping less than six hours increases heart disease risk compared to seven to eight hours, supporting sleep recommendations.","A decade-long study found that sleeping under six hours a night raises heart disease risk, reinforcing the importance of getting seven to eight hours of sleep.",0.7332,1.9868,25.53
Q3_K_M,summarization-en-005,summarization,en,0.3478,token_f1=0.35,,"The home team defeated the visiting team with a late comeback, winning 2-1 after a 2-2 tie in the final twenty minutes.","The home team overturned an early deficit with two late goals, including a dramatic 88th-minute free kick, to win 2-1.",0.6883,1.9512,24.55
Q3_K_M,summarization-en-006,summarization,en,0.5818,token_f1=0.58,,"City council approved a free bus plan next year, funded by a downtown parking tax, aiming to reduce congestion and emissions, but some business owners are critical.","The city will make buses free next year, funded by a new downtown parking tax meant to cut traffic and emissions, though some business owners oppose the tax.",0.8197,2.4549,19.57
Q3_K_M,summarization-en-007,summarization,en,0.3333,token_f1=0.33,,"A new exoplanet, roughly 1.5 times Earth-sized and orbiting a distant star, was announced to potentially host liquid water, making it a promising candidate for future atmospheric studies.","Astronomers found a potentially habitable exoplanet 40 light-years away, about 1.5 times Earth's size, and plan further studies of its atmosphere.",0.8191,2.3423,26.26
Q3_K_M,summarization-en-008,summarization,en,0.3902,token_f1=0.39,,"A young detective in 1920s London uncovers a police force conspiracy, chooses to expose it, and testifies at great cost.","A 1920s London detective uncovers police corruption while investigating a small theft, ultimately risking her career to testify against corrupt colleagues.",0.6599,1.8571,25.89
Q3_K_M,summarization-it-001,summarization,it,0.2941,token_f1=0.29,,"La produzione di energia solare e eolica ha aumentato del 18% nel mondo, con costi più bassi e nuovi incentivi, e Germania e India ora generano oltre un terzo della loro elettricità da fonti rinnovabili, stimata l'analisi.","La produzione di energia rinnovabile è cresciuta molto lo scorso anno grazie a costi più bassi e incentivi statali, con una crescita futura attesa grazie ai progressi nell'accumulo energetico.",0.9772,3.8286,24.55
Q3_K_M,summarization-it-002,summarization,it,0.4348,token_f1=0.43,,"TechCorp ha registrato un fatturato trimestrale di 2,4 miliardi di dollari, con un aumento del 12% rispetto all'anno precedente e miglioramenti nelle margine di profitto, grazie alla forte domanda per i servizi cloud e l'aumento dei costi per i data center.","Il fatturato trimestrale di TechCorp è cresciuto del 12% grazie alla domanda di servizi cloud, e il titolo è salito dopo l'annuncio dei risultati.",0.8609,3.8005,24.83
Q3_K_M,summarization-it-003,summarization,it,0.4138,token_f1=0.41,,"Il 20 luglio 1969, gli astronauti Neil Armstrong e Buzz Aldrin diventarono i primi esseri umani a camminare sulla Luna durante la missione Apollo 11 della NASA, seguita da un'ampia trasmissione globale.","Lo sbarco sulla Luna dell'Apollo 11 nel 1969 rese Armstrong e Aldrin i primi uomini sulla Luna, un momento cruciale della corsa allo spazio.",0.8587,3.7499,21.79
Q3_K_M,summarization-it-004,summarization,it,0.7333,token_f1=0.73,,"Un studio ha rilevato che dormire meno di sei ore a notte aumenta il rischio di malattie cardiache rispetto a dormire sette-otto ore, confermando l'importanza di un sonno adeguato per la salute cardiovascolare.","Uno studio decennale ha rilevato che dormire meno di sei ore aumenta il rischio cardiaco, confermando l'importanza di dormire sette-otto ore a notte.",1.0061,3.5881,23.63
Q3_K_M,summarization-it-005,summarization,it,0.5385,token_f1=0.54,,"La squadra ospitale ha avuto un vantaggio iniziale, poi la casa ha giocato meglio con due gol in finale, vincendo 2-1 con un gol decisivo alla fine.","La squadra di casa ha ribaltato uno svantaggio iniziale con due gol nel finale, incluso un gol su punizione all'88', vincendo 2-1.",0.8079,941.4677,0.05
Q3_K_M,summarization-it-006,summarization,it,0.6053,token_f1=0.61,,"Il consiglio comunale ha approvato un piano per rendere tutti gli autobus pubblici gratuiti a partire dal prossimo anno, finanziato da una nuova tassa sui parcheggi del centro, con obiettivi di ridurre il traffico e le emissioni, ma alcuni commercianti critizzano la nuova tassa come ingiusta.","La città renderà gratuiti gli autobus dal prossimo anno grazie a una nuova tassa sui parcheggi del centro, pensata per ridurre traffico ed emissioni, nonostante le critiche di alcuni commercianti.",1.2367,5.4129,19.16
Q3_K_M,summarization-it-007,summarization,it,0.3636,token_f1=0.36,,"Gli astronomi hanno descritto la scoperta di un nuovo pianeta orbitante attorno a una stella a 40 anni luce di distanza, con potenziale per acqua liquida in superficie, che sembra essere un candidato promettente per studi sull'atmosfera.","Gli astronomi hanno scoperto un esopianeta potenzialmente abitabile a 40 anni luce, circa 1,5 volte le dimensioni della Terra, da studiare in futuro per la sua atmosfera.",1.1763,4.8085,19.27
Q3_K_M,summarization-it-008,summarization,it,0.4483,token_f1=0.45,,"Un romanzo di suspense indagatorio sulla giovane investigatrice che scopre una cospirazione nella polizia londinese degli anni '20, decide se denunciare colleghi o proteggersi, culminando con un tribunale contro la sua carriera.","Un'investigatrice nella Londra degli anni '20 scopre la corruzione della polizia indagando su un piccolo furto, rischiando la carriera per testimoniare contro i colleghi corrotti.",1.1394,4.1579,20.87
Q3_K_M,reasoning-en-001,reasoning,en,0.0,numeric_mismatch,,"To find the speed of the train, we use the formula: speed = distance / time.

Given that the train travels 60 kilometers in 1.5 hours, we can calculate the speed as follows:

\[ \text{Speed} = \frac{60 \text{ km}}{1.5 \text{ hours}} = 40 \text{ km/h} \]

Since we need to find how many kilometers the train travels in 1 hour, we divide the speed by 1:

\[ \text{Distance in 1 hour} = \frac{40 \text{ km/h}}{1 \text{ hour}} = 40 \text{ km} \]

Therefore, the train travels 40 kilometers in 1 hour.",40,0.8603,8.8959,19.91
Q3_K_M,reasoning-en-002,reasoning,en,1.0,numeric_match,,"Sara initially has 3 boxes * 8 apples/box = 24 apples.
After giving away 5 apples, she has 24 - 5 = 19 apples left.

Therefore, the answer is 19.",19,0.5235,2.9044,21.42
Q3_K_M,reasoning-en-003,reasoning,en,1.0,numeric_match,,"To find the sale price of the shirt after a 25% discount, we first calculate the discount amount and then subtract it from the original price.

1. Calculate the discount amount:
\[ \text{Discount Amount} = \text{Original Price} \times \frac{\text{Discount Percentage}}{100} \]
\[ \text{Discount Amount} = 40 \times \frac{25}{100} \]
\[ \text{Discount Amount} = 40 \times 0.25 \]
\[ \text{Discount Amount} = 10 \]

2. Subtract the discount amount from the original price to find the sale price:
\[ \text{Sale Price} = \text{Original Price} - \text{Discount Amount} \]
\[ \text{Sale Price} = 40 - 10 \]
\[ \text{Sale Price} = 30 \]

Therefore, the sale price of the shirt is $30.",$30,0.9714,11.6138,19.73
Q3_K_M,reasoning-en-004,reasoning,en,0.0,day_mismatch_or_missing,,Friday,Saturday,0.8298,0.8768,42.51
Q3_K_M,reasoning-en-005,reasoning,en,1.0,numeric_match,,"The area of a rectangle is calculated by multiplying its length by its width. 

Area = length × width

Given the dimensions of the garden:
Length = 8 meters
Width = 5 meters

Area = 8 meters × 5 meters = 40 square meters

Therefore, the area of the garden is 40 square meters.",40 square meters,0.7894,4.0809,21.87
Q3_K_M,reasoning-en-006,reasoning,en,1.0,numeric_match,,Tom is 2 * 7 = 14 years old.,14,0.8814,1.5279,23.2
Q3_K_M,reasoning-en-007,reasoning,en,0.0,numeric_mismatch,,"To solve this, we first determine the ratio of flour needed for one cookie. Since 2 cups of flour are needed for 12 cookies, we divide 2 by 12 to find the amount of flour per cookie:

\[ \frac{2 \text{ cups}}{12 \text{ cookies}} = \frac{1 \text{ cup}}{6 \text{ cookies}} \]

This means 1 cup of flour is needed for 6 cookies. To find out how many cups are needed for 30 cookies, we multiply the amount of flour per cookie by 30:

\[ 30 \text{ cookies} \times \frac{1 \text{ cup}}{6 \text{ cookies}} = 5 \text{ cups} \]

Therefore, 5 cups of flour are needed for 30 cookies.",5,1.0345,9.5109,21.0
Q3_K_M,reasoning-en-008,reasoning,en,1.0,numeric_match,,"To solve this problem, we first determine the total amount of work done by the workers in terms of ""worker-days,"" which is the product of the number of workers and the number of days they work.

Given that 3 workers can build a wall in 6 days, the total amount of work is:
\[ 3 \text{ workers} \times 6 \text{ days} = 18 \text{ worker-days} \]

Now, if we have 6 workers instead of 3, we want to find out how many days it would take them to complete the same amount of work (18 worker-days).

Let \( x \) be the number of days it would take 6 workers to build the wall. Then:
\[ 6 \text{ workers} \times x \text{ days} = 18 \text{ worker-days} \]

Solving for \( x \):
\[ x = \frac{18 \text{ worker-days}}{6 \text{ workers}} = 3 \text{ days} \]

Therefore, it would take 6 workers 3 days to build the wall.",3,0.583,11.5159,21.49
Q3_K_M,reasoning-en-009,reasoning,en,1.0,numeric_match,,"To determine how far the car can travel on a full tank, we need to calculate the distance covered by the fuel it can hold. Given that the car uses 5 liters per 100 km, we can set up a proportion to find the distance for 50 liters.

First, we know:
- 5 liters = 100 km

We need to find how many kilometers 50 liters correspond to. We can set up the proportion as follows:

\[
\frac{5 \text{ liters}}{100 \text{ km}} = \frac{50 \text{ liters}}{x \text{ km}}
\]

Solving for \( x \):

\[
x = \frac{50 \text{ liters} \times 100 \text{ km}}{5 \text{ liters}} = \frac{5000 \text{ km}}{5} = 1000 \text{ km}
\]

Thus, the car can travel 1000 kilometers on a full tank.",1000 km,0.5528,493.3596,0.45
Q3_K_M,reasoning-it-001,reasoning,it,1.0,numeric_match,,"60 chilometri / 1,5 ore = 40 chilometri/ora",40,0.401,1.0018,38.28
Q3_K_M,reasoning-it-002,reasoning,it,1.0,numeric_match,,"Sara ha 3 scatole con 8 mele ciascuna, quindi ha in totale:

3 scatole * 8 mele/cosa = 24 mele

Regala 5 mele, quindi rimane:

24 mele - 5 mele = 19 mele

Quindi, Sara ha 19 mele rimaste.",19,0.3116,2.5745,36.68
Q3_K_M,reasoning-it-003,reasoning,it,1.0,numeric_match,,"Il prezzo scontato è calcolato come segue:

1. Calcoliamo il prezzo scontato del 25% del costo originale:
   40 euro * 25% = 40 euro * 0.25 = 10 euro

2. Quindi, il prezzo scontato è:
   40 euro - 10 euro = 30 euro

Quindi, il prezzo scontato è di 30 euro.",30 euro,0.3537,2.9881,40.62
Q3_K_M,reasoning-it-004,reasoning,it,0.0,day_mismatch_or_missing,,Giovedì,sabato,0.4045,0.4983,53.31
Q3_K_M,reasoning-it-005,reasoning,it,0.0,numeric_mismatch,,14 metri quadrati,40 metri quadrati,0.2914,0.4334,49.27
Q3_K_M,reasoning-it-006,reasoning,it,1.0,numeric_match,,"Se sua sorella ha 7 anni e Tommaso ha il doppio degli anni di sua sorella, allora:

7 × 2 = 14

Tommaso ha 14 anni.",14,0.3214,1.3676,43.97
Q3_K_M,reasoning-it-007,reasoning,it,0.0,numeric_mismatch,,"Per risolvere il problema, possiamo utilizzare la proporzione:

1. Determiniamo la proporzione di tazze di farina per biscotti:
   2 tazze per 12 biscotti

2. Quindi, per trovare la quantità di tazze per 30 biscotti, dobbiamo dividere 30 per 12 e poi moltiplicare per 2:
   (30 / 12) * 2 = 5 * 2 = 10

Quindi, per 30 biscotti, servono 10 tazze di farina.",5,0.3049,3.3937,43.71
Q3_K_M,reasoning-it-008,reasoning,it,0.0,numeric_mismatch,,6 operai impiegherebbero 4 giorni.,3,0.3244,0.6218,47.07
Q3_K_M,reasoning-it-009,reasoning,it,1.0,numeric_match,,"Il serbatoio contiene 50 litri. Se consuma 5 litri ogni 100 km, allora per 50 litri il consumo è:

\[ \frac{50 \text{ litri}}{5 \text{ litri/100 km}} = 100 \text{ km} \]

Quindi, con il pieno di 50 litri, l'auto può percorrere:

\[ 100 \text{ km} \times 10 = 1000 \text{ km} \]

Il risultato è 1000 km.",1000 km,0.3267,3.4415,43.98
Q3_K_M,instruction_following-en-001,instruction_following,en,1.0,correct,,YES,YES,0.3553,0.3817,75.56
Q3_K_M,instruction_following-en-002,instruction_following,en,1.0,correct,,cold,Cold,0.328,0.351,87.21
Q3_K_M,instruction_following-en-003,instruction_following,en,0.0,format_ok_content_wrong,,"apple,banana,orange","apple, banana, orange",0.2911,0.4301,50.35
Q3_K_M,instruction_following-en-004,instruction_following,en,1.0,correct,,366,366,0.4825,0.5525,57.15
Q3_K_M,instruction_following-en-005,instruction_following,en,1.0,correct,,Capital: Tokyo,Capital: Tokyo,0.4014,0.4713,57.24
Q3_K_M,instruction_following-en-006,instruction_following,en,0.0,format_ok_content_wrong,,VENUS.,JUPITER,0.3288,0.4021,54.52
Q3_K_M,instruction_following-en-007,instruction_following,en,0.0,format_ok_content_wrong,,❤,❤️,0.3153,0.3379,88.4
Q3_K_M,instruction_following-en-008,instruction_following,en,1.0,correct,,true,true,0.2605,0.2833,87.77
Q3_K_M,instruction_following-en-009,instruction_following,en,1.0,correct,,"red, blue","red, blue",0.3916,0.4631,55.97
Q3_K_M,instruction_following-it-001,instruction_following,it,0.0,format_ok_content_wrong,,NO,SÌ,0.2961,0.3193,86.09
Q3_K_M,instruction_following-it-002,instruction_following,it,1.0,correct,,Freddo,Freddo,0.3291,0.3987,57.43
Q3_K_M,instruction_following-it-003,instruction_following,it,0.0,format_ok_content_wrong,,"maulana, nabo, uva","mela, banana, arancia",0.416,0.6325,46.19
Q3_K_M,instruction_following-it-004,instruction_following,it,1.0,correct,,366,366,0.4616,0.5297,58.76
Q3_K_M,instruction_following-it-005,instruction_following,it,1.0,correct,,Capitale: Tokyo,Capitale: Tokyo,0.2611,0.3756,52.37
Q3_K_M,instruction_following-it-006,instruction_following,it,0.0,format_ok_content_wrong,,MERCURI,GIOVE,0.3852,0.4606,53.03
